"Coordenada,N,24,15","Coordena_1,N,24,15","Local/Rodo,C,254","Estaca,C,254","Profundida,C,254","OT (%),N,255,2","DEN (g/cm3,N,255,5","ISC/CBR (%,N,255,2","EXP (%),N,255,2","LL (%),N,255,2","IP (%),N,255,2","50.8 ( #2"",N,255,2","25.4 (#1""),N,255,2","9.5 (#3/8"",N,255,2","4.76 (#4),N,255,2","2 (#10),N,255,2","0.42 (#40),N,255,2","0.074 (#20,N,255,2","AASHTO/TRB,C,254",MR modelado,"Embrapa_Ar,N,21,5","Embrapa_Si,N,21,5","Embrapa_bu,N,21,5","Embrapa__1,N,21,5","Simbolos,C,254","COMP1,C,254","COMP2,C,254","COMP3,C,254","LEG_DESC,C,254","Area_km2,N,33,31","ORDEM1,C,254","SUBORDEM1,C,254","GDEGRUPO1,C,254","ORDEM2,C,254","SUBORDEM2,C,254","GDEGRUPO2,C,254","ORDEM3,C,254","SUBORDEM3,C,254","GDEGRUPO3,C,254","LEG_SINOT,C,254","CLASSE_DOM,C,254","terrain_su,N,21,5","TRI_sirgas,N,21,5","TWI,N,21,5","valley_dep,N,21,5","NVDI,N,21,5","MRVBF_reco,N,21,5","MRRTF_reco,N,21,5","Diurnal An,N,21,5","Direct_Ins,N,21,5",,,,,,,,,,,,,,,,
"539892,7130","9550292,2120",CE - 060 (Trecho: Pacatuba-Reden  o),890,,"11,90","2,03000","32,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-2-4,"96,39900","1000,00000","152,00000","1,40000","307,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"45,96570","5,56776","13,31963","380,60638","0,26380","3,98715","1,88998","0,00794","6,22011",,,,,,,,,,,,,,,,
"539892,7130","9550292,2120",CE - 060 (Trecho: Pacatuba-Reden  o),,,"11,90","2,03000","32,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-2-4,"96,39900","1000,00000","152,00000","1,40000","307,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"45,96570","5,56776","13,31963","380,60638","0,26380","3,98715","1,88998","0,00794","6,22011",,,,,,,,,,,,,,,,
"539841,6800","9550098,8320",CE - 060 (Trecho: Pacatuba-Reden  o),900,,"11,90","2,03000","32,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-2-4,"96,39900","741,00000","162,00000","1,39000","310,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"46,32798","10,86278","14,78109","384,25403","0,24404","3,98446","0,02067","-0,00243","6,21448",,,,,,,,,,,,,,,,
"539790,6470","9549905,4530",CE - 060 (Trecho: Pacatuba-Reden  o),910,,"11,90","2,03000","32,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-2-6,"96,39900","575,00000","158,00000","1,40000","326,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"46,36835","12,56981","15,59150","387,22455","0,24430","3,98424","0,00272","0,03795","6,30453",,,,,,,,,,,,,,,,
"539739,6140","9549712,0730",CE - 060 (Trecho: Pacatuba-Reden  o),920,,"11,90","2,03000","32,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-1-b,"96,39900","938,00000","172,00000","1,39000","305,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"46,70777","9,59166","13,68469","384,80487","0,24430","3,98473","0,00368","-0,03539","6,10189",,,,,,,,,,,,,,,,
"539688,5820","9549518,6930",CE - 060 (Trecho: Pacatuba-Reden  o),930,,"11,90","2,03000","32,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-1-b,"96,39900","721,00000","162,00000","1,41000","311,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"46,81807","5,91608","13,32431","377,26855","0,29644","3,97758","0,32606","-0,00794","6,15590",,,,,,,,,,,,,,,,
"539637,5490","9549325,3140",CE - 060 (Trecho: Pacatuba-Reden  o),940,,"11,90","2,03000","32,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-2-6,"96,39900","583,00000","160,00000","1,41000","310,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"47,20356","8,12404","12,83361","370,76318","0,29644","3,95326","1,77434","0,01037","6,18729",,,,,,,,,,,,,,,,
"539586,5160","9549131,9340",CE - 060 (Trecho: Pacatuba-Reden  o),950,,"11,90","2,03000","32,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-2-4,"96,39900","706,00000","167,00000","1,39000","309,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"47,64486","14,35270","16,09683","368,46765","0,37646","3,98205","0,00851","0,01451","6,18405",,,,,,,,,,,,,,,,
"539586,5160","9549131,9340",CE - 060 (Trecho: Pacatuba-Reden  o),,,"11,90","2,03000","32,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-1-b,"96,39900","706,00000","167,00000","1,39000","309,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"47,64486","14,35270","16,09683","368,46765","0,37646","3,98205","0,00851","0,01451","6,18405",,,,,,,,,,,,,,,,
"539535,4840","9548938,5550",CE - 060 (Trecho: Pacatuba-Reden  o),960,,"11,90","2,03000","32,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-2-6,"96,39900","550,00000","165,00000","1,39000","309,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"47,97562","9,79796","12,91490","363,34180","0,37646","4,37701","0,53065","-0,00587","6,15910",,,,,,,,,,,,,,,,
"539484,4510","9548745,1750",CE - 060 (Trecho: Pacatuba-Reden  o),970,,"11,90","2,03000","32,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-2-4,"96,39900","1000,00000","154,00000","1,41000","285,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"48,25737","12,32883","12,87902","360,89630","0,33201","4,44121","0,76096","-0,02965","6,05756",,,,,,,,,,,,,,,,
"539433,4180","9548551,7960",CE - 060 (Trecho: Pacatuba-Reden  o),980,,"11,90","2,03000","32,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-2-4,"96,39900","549,00000","163,00000","1,39000","320,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"48,93969","13,74773","14,11243","356,58411","0,33201","4,62394","0,32209","-0,00050","6,13932",,,,,,,,,,,,,,,,
"539433,4180","9548551,7960",CE - 060 (Trecho: Pacatuba-Reden  o),,,"11,90","2,03000","32,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-2-4,"96,39900","549,00000","163,00000","1,39000","320,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"48,93969","13,74773","14,11243","356,58411","0,33201","4,62394","0,32209","-0,00050","6,13932",,,,,,,,,,,,,,,,
"539382,3850","9548358,4160",CE - 060 (Trecho: Pacatuba-Reden  o),990,,"11,90","2,03000","32,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-2-4,"96,39900","586,00000","162,00000","1,39000","316,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"49,29123","8,71780","12,82008","353,27673","0,30136","4,74333","2,53328","-0,03539","6,11038",,,,,,,,,,,,,,,,
"539382,3850","9548358,4160",CE - 060 (Trecho: Pacatuba-Reden  o),,,"11,90","2,03000","32,00","0,50","29,00","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-6,"96,39900","586,00000","162,00000","1,39000","316,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"49,29123","8,71780","12,82008","353,27673","0,30136","4,74333","2,53328","-0,03539","6,11038",,,,,,,,,,,,,,,,
"539331,3530","9548165,0360",CE - 060 (Trecho: Pacatuba-Reden  o),1000,,"11,90","2,03000","32,10","0,50","29,10","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-6,"98,38350","584,00000","164,00000","1,40000","291,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"50,04911","16,24808","15,88405","351,41675","0,30136","4,79388","2,60805","0,00207","6,19261",,,,,,,,,,,,,,,,
"539331,3530","9548165,0360",CE - 060 (Trecho: Pacatuba-Reden  o),,,"11,90","2,03000","32,10","0,50","29,20","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-6,"100,13500","584,00000","164,00000","1,40000","291,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"50,04911","16,24808","15,88405","351,41675","0,30136","4,79388","2,60805","0,00207","6,19261",,,,,,,,,,,,,,,,
"539280,3200","9547971,6570",CE - 060 (Trecho: Pacatuba-Reden  o),1010,,"11,90","2,03000","33,00","0,50","29,20","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-2-4,"102,30410","593,00000","158,00000","1,40000","286,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"50,56253","9,21954","13,92116","348,67218","0,32157","4,52682","2,60361","0,00830","6,19286",,,,,,,,,,,,,,,,
"539229,0840","9547778,3310",CE - 060 (Trecho: Pacatuba-Reden  o),1020,,"11,90","2,03000","33,00","0,50","29,30","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-6,"104,04270","663,00000","156,00000","1,39000","308,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"51,22204","11,66190","12,85616","343,17737","0,27192","4,76695","3,36133","0,02071","6,18674",,,,,,,,,,,,,,,,
"539177,7860","9547585,0220",CE - 060 (Trecho: Pacatuba-Reden  o),1030,,"11,90","2,03000","33,00","0,50","29,30","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,00",A-2-4,"104,04270","655,00000","160,00000","1,40000","300,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"51,69064","10,44031","13,28936","340,77795","0,27192","4,76665","3,55262","-0,01588","6,13150",,,,,,,,,,,,,,,,
"539126,4880","9547391,7120",CE - 060 (Trecho: Pacatuba-Reden  o),1040,,"11,90","2,03000","33,00","0,50","29,30","10,00","100,00","100,00","100,00","100,00","100,00","83,00","40,90",A-2-4,"98,67760","661,00000","158,00000","1,40000","303,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"51,79150","15,74802","13,09357","332,20013","0,27778","4,84266","3,74180","-0,01427","6,07448",,,,,,,,,,,,,,,,
"539126,4880","9547391,7120",CE - 060 (Trecho: Pacatuba-Reden  o),1040,,"11,90","2,03000","33,00","0,50","29,40","10,00","100,00","100,00","100,00","100,00","100,00","83,00","41,00",A-2-4,"99,83320","661,00000","158,00000","1,40000","303,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"51,79150","15,74802","13,09357","332,20013","0,27778","4,84266","3,74180","-0,01427","6,07448",,,,,,,,,,,,,,,,
"539075,1900","9547198,4030",CE - 060 (Trecho: Pacatuba-Reden  o),1050,,"11,90","2,03000","33,00","0,50","29,50","10,00","100,00","100,00","100,00","100,00","100,00","83,00","41,00",A-1-b,"101,59600","682,00000","146,00000","1,41000","309,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"51,57695","10,09950","12,78960","329,12360","0,27778","4,91716","3,85785","0,02158","6,21039",,,,,,,,,,,,,,,,
"539023,8920","9547005,0940",CE - 060 (Trecho: Pacatuba-Reden  o),1060,,"11,90","2,03000","33,00","0,50","29,50","10,00","100,00","100,00","100,00","100,00","100,00","83,00","41,00",A-1-b,"101,59600","712,00000","157,00000","1,42000","300,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"51,18121","9,32738","14,45825","334,14044","0,29017","4,93089","3,86015","0,03296","6,30419",,,,,,,,,,,,,,,,
"539023,8920","9547005,0940",CE - 060 (Trecho: Pacatuba-Reden  o),,,"11,90","2,03000","33,00","0,50","29,50","10,00","100,00","100,00","100,00","100,00","100,00","83,00","41,00",A-4,"101,59600","712,00000","157,00000","1,42000","300,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"51,18121","9,32738","14,45825","334,14044","0,29017","4,93089","3,86015","0,03296","6,30419",,,,,,,,,,,,,,,,
"538972,5940","9546811,7840",CE - 060 (Trecho: Pacatuba-Reden  o),1070,,"11,90","2,03000","33,00","0,50","29,50","10,00","100,00","100,00","100,00","100,00","100,00","83,00","41,00",A-4,"101,59600","628,00000","157,00000","1,43000","284,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"50,57956","9,11043","13,35963","332,28662","0,29017","4,93469","3,82382","-0,04210","6,06647",,,,,,,,,,,,,,,,
"538972,5940","9546811,7840",CE - 060 (Trecho: Pacatuba-Reden  o),,,"12,00","2,03000","33,00","0,50","29,50","10,00","100,00","100,00","100,00","100,00","100,00","83,00","41,00",A-4,"98,35540","628,00000","157,00000","1,43000","284,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"50,57956","9,11043","13,35963","332,28662","0,29017","4,93469","3,82382","-0,04210","6,06647",,,,,,,,,,,,,,,,
"538972,5940","9546811,7840",CE - 060 (Trecho: Pacatuba-Reden  o),,,"12,00","2,03000","33,00","0,50","29,60","10,00","100,00","100,00","100,00","100,00","100,00","83,00","41,00",A-2-6,"100,10340","628,00000","157,00000","1,43000","284,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"50,57956","9,11043","13,35963","332,28662","0,29017","4,93469","3,82382","-0,04210","6,06647",,,,,,,,,,,,,,,,
"538921,2960","9546618,4750",CE - 060 (Trecho: Pacatuba-Reden  o),1080,,"12,00","2,03100","33,00","0,50","29,70","10,00","100,00","100,00","100,00","100,00","100,00","83,00","41,00",A-2-4,"102,04870","675,00000","153,00000","1,41000","300,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"50,26199","6,78233","13,93691","331,65240","0,26818","4,93974","3,73875","0,00501","6,21415",,,,,,,,,,,,,,,,
"538870,0000","9546425,1650",CE - 060 (Trecho: Pacatuba-Reden  o),1090,,"12,00","2,03200","33,00","0,50","29,80","10,00","100,00","100,00","100,00","100,00","100,00","83,00","41,00",A-2-4,"104,02150","664,00000","153,00000","1,41000","308,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"50,12389","10,63015","13,60056","335,39178","0,20957","4,90905","3,25574","0,05826","6,34374",,,,,,,,,,,,,,,,
"538870,0000","9546425,1650",CE - 060 (Trecho: Pacatuba-Reden  o),,,"12,00","2,03200","33,00","0,50","29,90","10,00","100,00","100,00","100,00","100,00","100,00","83,00","41,00",A-2-4,"105,80690","664,00000","153,00000","1,41000","308,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"50,12389","10,63015","13,60056","335,39178","0,20957","4,90905","3,25574","0,05826","6,34374",,,,,,,,,,,,,,,,
"538819,9910","9546231,5180",CE - 060 (Trecho: Pacatuba-Reden  o),1100,,"12,00","2,03200","33,00","0,50","29,90","10,00","100,00","100,00","100,00","100,00","100,00","83,00","41,00",A-2-4,"105,80690","583,00000","167,00000","1,42000","279,00000",PVAd11,Argissolos Vermelho-Amarelos Distroficos,Neossolos Quartzarenicos Orticos,,PVAd11 - Argissolos Vermelho-Amarelos Distroficos + Neossolos Quartzarenicos Orticos,"1865,3641452200000000000000000000000",ARGISSOLOS,VERMELHO-AMARELOS,Distroficos,NEOSSOLOS,QUARTZARENICOS,Orticos,,,,PVAd - Argissolos Vermelho-Amarelos Distroficos,PVAd,"50,30029","10,48809","12,56566","336,49414","0,21802","4,93612","2,69838","-0,04623","6,06401",,,,,,,,,,,,,,,,
